MsgNum, Byte, GRIB-Version, elem, level, reference(UTC), valid(UTC), Proj(hr)
597.0, 285655338, 2, MXUPHL="Hourly Maximum of Updraft Helicity over Layer 2km to 5 km AGL [m^2/s^2]", 3000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
598.0, 285655550, 2, MNUPHL="Hourly Minimum of Updraft Helicity [m^2/s^2]", 3000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
599.0, 285655762, 2, RELV="Relative vorticity [1/s]", 2000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
600.0, 285655974, 2, RELV="Relative vorticity [1/s]", 1000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
601.0, 285656186, 2, HAIL="Hail [m]", 0-RESERVED(10), 04/08/2022 00:00, 04/08/2022 00:00, 0.00
602.0, 285903450, 2, HAIL="Hail [m]", 0.1-SIGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
603.0, 285958664, 2, TCOLG="Total Column Integrate Graupel [kg/m^2]", 0-EATM, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
604.0, 285978790, 2, LTNG="Lightning [-]", 0-RESERVED(10), 04/08/2022 00:00, 04/08/2022 00:00, 0.00
605.0, 285978978, 2, UGRD="u-component of wind [m/s]", 80-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
606.0, 287114526, 2, VGRD="v-component of wind [m/s]", 80-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
607.0, 288231592, 2, PRES="Pressure [Pa]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
608.0, 289744220, 2, HGT="Geopotential height [gpm]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
609.0, 291902688, 2, TMP="Temperature [K]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
610.0, 293187972, 2, ASNOW="Total snowfall [m]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
611.0, 293188643, 2, MSTAV="Moisture Availability [%]", 0-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
612.0, 294519099, 2, CNWAT="Plant canopy surface water [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
613.0, 294618857, 2, WEASD="Water equivalent of accumulated snow depth [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
614.0, 294930589, 2, SNOWC="Snow cover [%]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
615.0, 295098106, 2, SNOD="Snow depth [m]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
616.0, 295335589, 2, TMP="Temperature [K]", 2-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
617.0, 296560489, 2, POT="Potential temperature [K]", 2-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
618.0, 297638668, 2, SPFH="Specific humidity [kg/kg]", 2-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
619.0, 299015335, 2, DPT="Dew point temperature [K]", 2-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
620.0, 300248751, 2, RH="Relative humidity [%]", 2-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
621.0, 301707716, 2, MASSDEN="Mass Density (Concentration) [kg/(m^3)]", 8-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
622.0, 302104674, 2, UGRD="u-component of wind [m/s]", 10-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
623.0, 304486289, 2, VGRD="v-component of wind [m/s]", 10-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
624.0, 306629761, 2, WIND="Wind speed [m/s]", 10-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
625.0, 307794752, 2, MAXUW="U Component of Hourly Maximum 10m Wind Speed [m/s]", 10-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
626.0, 308947038, 2, MAXVW="V Component of Hourly Maximum 10m Wind Speed [m/s]", 10-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
627.0, 310078417, 2, CPOFP="Percent frozen precipitation [%]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
628.0, 310078605, 2, PRATE="Precipitation rate [kg/(m^2 s)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
629.0, 310078793, 2, APCP="Total precipitation [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
630.0, 310079005, 2, WEASD="Water equivalent of accumulated snow depth [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
631.0, 310079217, 2, FROZR="Frozen Rain [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
632.0, 310079429, 2, FRZR="Freezing rain [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
633.0, 310113918, 2, SSRUN="Storm surface runoff [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
634.0, 310114130, 2, BGRUN="Baseflow-groundwater runoff [kg/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
635.0, 310114342, 2, CSNOW="Categorical snow [0=no; 1=yes]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
636.0, 310114530, 2, CICEP="Categorical ice pellets [0=no; 1=yes]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
637.0, 310114718, 2, CFRZR="Categorical freezing rain [0=no; 1=yes]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
638.0, 310114906, 2, CRAIN="Categorical rain [0=no; 1=yes]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
639.0, 310115094, 2, SFCR="Surface roughness [m]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
640.0, 311998872, 2, FRICV="Frictional velocity [m/s]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
641.0, 313050421, 2, SHTFL="Sensible heat net flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
642.0, 314407874, 2, LHTFL="Latent heat net flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
643.0, 315730385, 2, GFLUX="Ground heat flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
644.0, 316325488, 2, VGTYP="Vegetation Type [0..13]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
645.0, 317110014, 2, LFTX="Surface lifted index [K]", 50000-100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
646.0, 317972357, 2, CAPE="Convective available potential energy [J/kg]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
647.0, 318318641, 2, CIN="Convective inhibition [J/kg]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
648.0, 318540123, 2, PWAT="Precipitable water [kg/(m^2)]", 0-EATM, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
649.0, 319406129, 2, AOTK="Atmosphere Optical Thickness [Numeric]", 0-EATM, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
650.0, 319406317, 2, COLMD="Column-Integrated Mass Density [kg/(m^2)]", 0-EATM, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
651.0, 320260191, 2, LCDC="Low cloud cover [%]", 0-LCY, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
652.0, 320854031, 2, MCDC="Medium cloud cover [%]", 0-MCY, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
653.0, 321249005, 2, HCDC="High cloud cover [%]", 0-HCY, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
654.0, 321611885, 2, TCDC="Total cloud cover [%]", 0-RESERVED(10), 04/08/2022 00:00, 04/08/2022 00:00, 0.00
655.0, 322301971, 2, HGT="Geopotential height [gpm]", 0-CEIL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
656.0, 323292624, 2, HGT="Geopotential height [gpm]", 0-CBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
657.0, 325262345, 2, PRES="Pressure [Pa]", 0-CBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
658.0, 326209203, 2, PRES="Pressure [Pa]", 0-CTL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
659.0, 326929813, 2, HGT="Geopotential height [gpm]", 0-CTL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
660.0, 327889179, 2, ULWRF="Upward long-wave radiation flux [W/(m^2)]", 0-NTAT, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
661.0, 329738912, 2, DSWRF="Downward short-wave radiation flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
662.0, 331124125, 2, DLWRF="Downward long-wave radiation flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
663.0, 333118290, 2, USWRF="Upward short-wave radiation flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
664.0, 334373839, 2, ULWRF="Upward long-wave radiation flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
665.0, 335993961, 2, CFNSF="Cloud Forcing Net Solar Flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
666.0, 335996485, 2, VBDSF="Visible Beam Downward Solar Flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
667.0, 337506956, 2, VDDSF="Visible Diffuse Downward Solar Flux [W/(m^2)]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
668.0, 338853684, 2, USWRF="Upward short-wave radiation flux [W/(m^2)]", 0-NTAT, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
669.0, 340340387, 2, HLCY="Storm relative helicity [J/kg]", 3000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
670.0, 341518790, 2, HLCY="Storm relative helicity [J/kg]", 1000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
671.0, 342643833, 2, USTM="U-component storm motion [m/s]", 0-6000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
672.0, 343640387, 2, VSTM="V-component storm motion [m/s]", 0-6000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
673.0, 344657126, 2, VUCSH="Vertical u-component shear [1/s]", 0-1000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
674.0, 347038741, 2, VVCSH="Vertical v-component shear [1/s]", 0-1000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
675.0, 349420356, 2, VUCSH="Vertical u-component shear [1/s]", 0-6000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
676.0, 352040113, 2, VVCSH="Vertical v-component shear [1/s]", 0-6000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
677.0, 354659870, 2, HGT="Geopotential height [gpm]", 0-0DEG, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
678.0, 356821158, 2, RH="Relative humidity [%]", 0-0DEG, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
679.0, 357532116, 2, PRES="Pressure [Pa]", 0-0DEG, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
680.0, 358281516, 2, HGT="Geopotential height [gpm]", 0-HTFL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
681.0, 359036570, 2, RH="Relative humidity [%]", 0-HTFL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
682.0, 359739755, 2, PRES="Pressure [Pa]", 0-HTFL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
683.0, 360475542, 2, HGT="Geopotential height [gpm]", 263-TMPL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
684.0, 361199457, 2, HGT="Geopotential height [gpm]", 253-TMPL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
685.0, 361867942, 2, 4LFTX="Best (4 layer) Lifted Index [K]", 18000-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
686.0, 362837975, 2, CAPE="Convective available potential energy [J/kg]", 18000-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
687.0, 363216864, 2, CIN="Convective inhibition [J/kg]", 18000-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
688.0, 363418849, 2, HPBL="Planetary boundary layer height [m]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
689.0, 366285637, 2, HGT="Geopotential height [gpm]", 0-ADCL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
690.0, 369168113, 2, CAPE="Convective available potential energy [J/kg]", 9000-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
691.0, 369455241, 2, CIN="Convective inhibition [J/kg]", 9000-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
692.0, 369634843, 2, CAPE="Convective available potential energy [J/kg]", 25500-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
693.0, 370031357, 2, CIN="Convective inhibition [J/kg]", 25500-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
694.0, 370273041, 2, HGT="Geopotential height [gpm]", 0-EHLT, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
695.0, 372444231, 2, PLPL="Pressure of level from which parcel was lifted [Pa]", 25500-0-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
696.0, 373591595, 2, CAPE="Convective available potential energy [J/kg]", 0-3000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
697.0, 374238780, 2, HGT="Geopotential height [gpm]", 0-RESERVED(14), 04/08/2022 00:00, 04/08/2022 00:00, 0.00
698.0, 376876637, 2, unknown="(prodType 0, cat 7, subcat 204) [-]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
699.0, 377586993, 2, unknown="(prodType 0, cat 7, subcat 206) [-]", 0-500-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
700.0, 379495267, 2, LAYTH="Layer Thickness [m]", 261-256-TMPL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
701.0, 380888864, 2, unknown="(prodType 0, cat 7, subcat 205) [-]", 0-3000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
702.0, 381535864, 2, RHPW="Relative Humidity with Respect to Precipitable Water [%]", 0-RESERVED(10), 04/08/2022 00:00, 04/08/2022 00:00, 0.00
703.0, 382715216, 2, LAND="Land cover (1=land; 2=sea) [Proportion]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
704.0, 382766027, 2, ICEC="Ice cover [Proportion]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
705.0, 382780583, 2, SBT123="Simulated Brightness Temperature for GOES 12, Channel 3 [K]", 0-NTAT, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
706.0, 384383492, 2, SBT124="Simulated Brightness Temperature for GOES 12, Channel 4 [K]", 0-NTAT, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
707.0, 386101486, 2, SBT113="Simulated Brightness Temperature for GOES 11, Channel 3 [K]", 0-NTAT, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
708.0, 387542464, 2, SBT114="Simulated Brightness Temperature for GOES 11, Channel 4 [K]", 0-NTAT, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
